date,prcp,tavg,tmax,tmin
1994-01-27,0.0,24.0,30.0,18.0
1994-01-28,0.0,31.0,39.0,24.0
1994-01-29,0.0,27.0,36.0,18.0
1994-01-30,0.0,27.0,32.0,22.0
1994-01-31,0.0,31.0,42.0,22.0
1994-02-01,0.0,32.0,41.0,26.0
1994-02-02,0.0,33.0,47.0,20.0
1994-02-03,0.0,36.0,44.0,25.0
1994-02-04,0.0,37.0,47.0,28.0
1994-02-05,0.0,39.0,52.0,27.0
1994-02-06,0.0,40.0,51.0,26.0
1994-02-07,0.0,36.0,48.0,26.0
1994-02-08,0.0,35.0,43.0,29.0
1994-02-09,0.0,33.0,44.0,25.0
1994-02-10,0.0,30.0,37.0,23.0
1994-02-11,0.14,30.0,35.0,28.0
1994-02-12,0.0,30.0,40.0,22.0
1994-02-13,0.0,27.0,29.0,25.0
1994-02-14,0.0,29.0,31.0,26.0
1994-02-15,0.05,31.0,37.0,27.0
1994-02-16,0.0,34.0,48.0,24.0
1994-02-17,0.0,31.0,42.0,25.0
1994-02-18,0.0,32.0,40.0,26.0
1994-02-19,0.0,33.0,40.0,28.0
1994-02-20,0.0,41.0,48.0,31.0
1994-02-21,0.0,35.0,43.0,25.0
1994-02-22,0.0,35.0,44.0,27.0
1994-02-23,0.0,32.0,39.0,25.0
1994-02-24,0.0,33.0,42.0,24.0
1994-02-25,0.0,33.0,43.0,24.0
1994-02-26,0.0,33.0,42.0,26.0
1994-02-27,0.0,33.0,40.0,30.0
1994-02-28,0.0,33.0,43.0,24.0
1994-03-01,0.0,37.0,51.0,22.0
1994-03-02,0.0,38.0,48.0,32.0
1994-03-03,0.0,33.0,43.0,26.0
1994-03-04,0.0,34.0,42.0,25.0
1994-03-05,0.0,35.0,44.0,25.0
1994-03-06,0.0,40.0,47.0,33.0
1994-03-07,0.0,42.0,51.0,35.0
1994-03-08,0.0,36.0,47.0,32.0
1994-03-09,0.0,31.0,40.0,24.0
1994-03-10,0.0,33.0,43.0,21.0
1994-03-11,0.0,36.0,43.0,31.0
1994-03-12,0.0,34.0,40.0,28.0
1994-03-13,0.0,35.0,44.0,24.0
1994-03-14,0.0,44.0,53.0,31.0
1994-03-15,0.0,43.0,55.0,28.0
1994-03-16,0.0,43.0,52.0,33.0
1994-03-17,0.0,45.0,59.0,29.0
1994-03-18,0.0,50.0,64.0,38.0
1994-03-19,0.0,46.0,56.0,38.0
1994-03-20,0.0,44.0,52.0,33.0
1994-03-21,0.0,48.0,62.0,37.0
1994-03-22,0.0,46.0,54.0,38.0
1994-03-23,0.0,44.0,53.0,34.0
1994-03-24,0.0,40.0,47.0,29.0
1994-03-25,0.0,39.0,46.0,30.0
1994-03-26,0.0,42.0,53.0,27.0
1994-03-27,0.0,50.0,65.0,31.0
1994-03-28,0.0,52.0,61.0,42.0
1994-03-29,0.0,47.0,58.0,36.0
1994-03-30,0.0,54.0,69.0,39.0
1994-03-31,0.0,59.0,74.0,42.0
1994-04-01,0.0,59.0,69.0,50.0
1994-04-02,0.0,61.0,74.0,47.0
1994-04-03,0.0,61.0,72.0,47.0
1994-04-04,0.0,68.0,81.0,55.0
1994-04-05,0.0,64.0,77.0,54.0
1994-04-06,0.0,66.0,77.0,55.0
1994-04-07,0.0,60.0,71.0,56.0
1994-04-08,0.0,54.0,63.0,49.0
1994-04-09,0.0,51.0,60.0,42.0
1994-04-10,0.07,49.0,58.0,42.0
1994-04-11,0.0,51.0,56.0,47.0
1994-04-12,0.0,57.0,64.0,47.0
1994-04-13,0.0,61.0,74.0,46.0
1994-04-14,0.0,64.0,77.0,47.0
1994-04-15,0.0,67.0,82.0,50.0
1994-04-16,0.0,69.0,82.0,56.0
1994-04-17,0.0,64.0,75.0,60.0
1994-04-18,0.0,63.0,78.0,49.0
1994-04-19,0.0,67.0,74.0,58.0
1994-04-20,0.0,67.0,77.0,58.0
1994-04-21,0.0,64.0,74.0,58.0
1994-04-22,0.0,65.0,76.0,54.0
1994-04-23,0.0,63.0,74.0,46.0
1994-04-24,0.0,69.0,84.0,54.0
1994-04-25,0.0,70.0,79.0,54.0
1994-04-26,0.0,69.0,82.0,56.0
1994-04-27,0.0,69.0,80.0,60.0
1994-04-28,0.0,69.0,84.0,54.0
1994-04-29,0.0,62.0,76.0,59.0
1994-04-30,0.0,68.0,77.0,61.0
1994-05-01,0.0,65.0,71.0,64.0
1994-05-02,0.3,57.0,66.0,51.0
1994-05-03,0.92,50.0,56.0,45.0
1994-05-04,0.0,60.0,70.0,51.0
1994-05-05,0.0,67.0,77.0,51.0
1994-05-06,0.0,75.0,87.0,60.0
1994-05-07,0.0,70.0,85.0,57.0
1994-05-08,0.0,68.0,78.0,54.0
1994-05-09,0.0,71.0,80.0,65.0
1994-05-10,0.0,74.0,83.0,68.0
1994-05-11,0.0,71.0,83.0,56.0
1994-05-12,0.0,69.0,77.0,61.0
1994-05-13,0.0,72.0,82.0,62.0
1994-05-14,0.0,67.0,74.0,63.0
1994-05-15,0.0,72.0,94.0,59.0
1994-05-16,0.0,65.0,82.0,61.0
1994-05-17,0.0,72.0,88.0,51.0
1994-05-18,0.0,71.0,78.0,64.0
1994-05-19,0.0,66.0,77.0,53.0
1994-05-20,0.01,72.0,80.0,65.0
1994-05-21,0.0,77.0,92.0,58.0
1994-05-22,0.0,77.0,89.0,63.0
1994-05-23,0.0,78.0,85.0,68.0
1994-05-24,1.37,69.0,79.0,64.0
1994-05-25,0.0,70.0,78.0,65.0
1994-05-26,0.0,68.0,75.0,61.0
1994-05-27,0.0,72.0,84.0,55.0
1994-05-28,0.0,77.0,91.0,63.0
1994-05-29,0.0,75.0,87.0,57.0
1994-05-30,0.0,72.0,80.0,61.0
1994-05-31,0.0,77.0,92.0,61.0
1994-06-01,0.0,76.0,87.0,63.0
1994-06-02,0.0,77.0,87.0,65.0
1994-06-03,0.0,81.0,91.0,74.0
1994-06-04,0.0,78.0,86.0,70.0
1994-06-05,0.0,77.0,85.0,71.0
1994-06-06,0.0,76.0,86.0,67.0
1994-06-07,0.0,81.0,92.0,70.0
1994-06-08,0.08,79.0,91.0,70.0
1994-06-09,0.0,79.0,90.0,65.0
1994-06-10,0.0,82.0,94.0,70.0
1994-06-11,0.0,79.0,88.0,71.0
1994-06-12,0.16,76.0,84.0,70.0
1994-06-13,0.0,80.0,91.0,67.0
1994-06-14,0.0,83.0,93.0,71.0
1994-06-15,0.0,86.0,96.0,73.0
1994-06-16,0.0,85.0,96.0,74.0
1994-06-17,0.0,85.0,95.0,75.0
1994-06-18,0.0,87.0,97.0,74.0
1994-06-19,0.0,82.0,90.0,75.0
1994-06-20,0.0,83.0,94.0,72.0
1994-06-21,0.0,84.0,90.0,78.0
1994-06-22,0.0,78.0,87.0,71.0
1994-06-23,0.0,77.0,85.0,69.0
1994-06-24,0.0,81.0,95.0,71.0
1994-06-25,0.15,76.0,85.0,70.0
1994-06-26,0.02,76.0,90.0,65.0
1994-06-27,0.46,80.0,90.0,70.0
1994-06-28,0.0,83.0,94.0,76.0
1994-06-29,0.05,80.0,87.0,74.0
1994-06-30,0.01,78.0,85.0,73.0
1994-07-01,0.0,85.0,99.0,72.0
1994-07-02,0.0,85.0,97.0,71.0
1994-07-03,1.31,74.0,87.0,69.0
1994-07-04,0.0,80.0,91.0,69.0
1994-07-05,0.0,87.0,95.0,78.0
1994-07-06,0.13,80.0,90.0,72.0
1994-07-07,3.57,78.0,85.0,75.0
1994-07-08,2.69,78.0,83.0,74.0
1994-07-09,0.11,82.0,92.0,75.0
1994-07-10,0.35,83.0,94.0,75.0
1994-07-11,0.0,80.0,85.0,75.0
1994-07-12,2.31,74.0,82.0,72.0
1994-07-13,3.78,77.0,88.0,69.0
1994-07-14,0.0,83.0,94.0,71.0
1994-07-15,0.0,81.0,91.0,72.0
1994-07-16,0.0,81.0,90.0,72.0
1994-07-17,0.0,82.0,90.0,73.0
1994-07-18,0.76,79.0,86.0,71.0
1994-07-19,0.0,84.0,92.0,77.0
1994-07-20,0.0,86.0,93.0,80.0
1994-07-21,0.53,83.0,94.0,74.0
1994-07-22,0.02,81.0,92.0,75.0
1994-07-23,0.0,83.0,93.0,77.0
1994-07-24,0.11,81.0,87.0,76.0
1994-07-25,0.0,86.0,95.0,78.0
1994-07-26,0.07,83.0,91.0,78.0
1994-07-27,1.91,83.0,91.0,75.0
1994-07-28,0.43,84.0,93.0,77.0
1994-07-29,0.0,85.0,96.0,76.0
1994-07-30,0.0,84.0,94.0,76.0
1994-07-31,0.0,84.0,92.0,76.0
1994-08-01,0.0,84.0,93.0,78.0
1994-08-02,0.02,82.0,91.0,77.0
1994-08-03,1.33,79.0,89.0,72.0
1994-08-04,0.0,82.0,89.0,76.0
1994-08-05,1.07,79.0,86.0,71.0
1994-08-06,0.0,81.0,87.0,77.0
1994-08-07,0.0,81.0,91.0,75.0
1994-08-08,1.06,76.0,85.0,67.0
1994-08-09,0.7,75.0,83.0,67.0
1994-08-10,0.0,80.0,88.0,74.0
1994-08-11,0.0,82.0,89.0,77.0
1994-08-12,0.8,80.0,86.0,76.0
1994-08-13,2.43,74.0,79.0,70.0
1994-08-14,0.0,78.0,87.0,72.0
1994-08-15,0.0,81.0,91.0,70.0
1994-08-16,0.0,84.0,96.0,74.0
1994-08-17,0.17,82.0,92.0,72.0
1994-08-18,0.0,83.0,92.0,75.0
1994-08-19,0.0,82.0,90.0,76.0
1994-08-20,0.0,80.0,87.0,74.0
1994-08-21,0.33,78.0,82.0,73.0
1994-08-22,0.29,77.0,83.0,74.0
1994-08-23,0.0,79.0,86.0,73.0
1994-08-24,0.0,78.0,85.0,71.0
1994-08-25,0.0,81.0,92.0,69.0
1994-08-26,0.0,80.0,92.0,70.0
1994-08-27,0.0,80.0,91.0,70.0
1994-08-28,0.0,81.0,90.0,72.0
1994-08-29,0.01,78.0,87.0,72.0
1994-08-30,0.03,77.0,86.0,71.0
1994-08-31,0.2,78.0,85.0,72.0
1994-09-01,0.1,80.0,86.0,75.0
1994-09-02,0.0,80.0,88.0,74.0
1994-09-03,0.0,81.0,90.0,76.0
1994-09-04,0.0,79.0,86.0,74.0
1994-09-05,0.0,75.0,85.0,62.0
1994-09-06,0.0,74.0,87.0,61.0
1994-09-07,0.0,76.0,85.0,67.0
1994-09-08,0.0,73.0,77.0,70.0
1994-09-09,0.46,71.0,81.0,60.0
1994-09-10,0.0,71.0,80.0,63.0
1994-09-11,0.0,67.0,79.0,57.0
1994-09-12,0.0,69.0,80.0,55.0
1994-09-13,0.0,70.0,82.0,56.0
1994-09-14,0.0,70.0,81.0,59.0
1994-09-15,0.0,68.0,80.0,58.0
1994-09-16,0.0,67.0,78.0,55.0
1994-09-17,0.0,72.0,85.0,60.0
1994-09-18,0.0,71.0,83.0,59.0
1994-09-19,0.0,70.0,78.0,57.0
1994-09-20,0.0,69.0,79.0,55.0
1994-09-21,0.0,61.0,74.0,52.0
1994-09-22,0.0,65.0,80.0,50.0
1994-09-23,0.0,66.0,81.0,51.0
1994-09-24,0.0,67.0,77.0,52.0
1994-09-25,0.02,65.0,76.0,56.0
1994-09-26,0.0,65.0,80.0,48.0
1994-09-27,0.0,65.0,81.0,50.0
1994-09-28,0.0,67.0,77.0,59.0
1994-09-29,0.0,63.0,73.0,56.0
1994-09-30,0.0,65.0,78.0,51.0
1994-10-01,0.0,66.0,79.0,56.0
1994-10-02,0.0,60.0,71.0,51.0
1994-10-03,0.0,55.0,63.0,51.0
1994-10-04,0.0,62.0,72.0,50.0
1994-10-05,0.0,62.0,79.0,45.0
1994-10-06,0.0,64.0,77.0,49.0
1994-10-07,0.0,61.0,76.0,49.0
1994-10-08,0.0,61.0,68.0,55.0
1994-10-09,0.09,63.0,71.0,59.0
1994-10-10,0.23,62.0,67.0,59.0
1994-10-11,0.0,61.0,65.0,57.0
1994-10-12,0.01,61.0,73.0,49.0
1994-10-13,0.0,61.0,77.0,50.0
1994-10-14,0.0,60.0,69.0,50.0
1994-10-15,0.06,60.0,64.0,57.0
1994-10-16,0.0,57.0,63.0,52.0
1994-10-17,0.0,56.0,66.0,48.0
1994-10-18,0.0,53.0,61.0,49.0
1994-10-19,0.0,54.0,66.0,45.0
1994-10-20,0.0,53.0,64.0,46.0
1994-10-21,0.0,58.0,73.0,43.0
1994-10-22,0.0,57.0,74.0,44.0
1994-10-23,0.0,53.0,67.0,41.0
1994-10-24,0.0,55.0,64.0,46.0
1994-10-25,0.0,55.0,65.0,48.0
1994-10-26,0.0,52.0,63.0,42.0
1994-10-27,0.01,53.0,56.0,51.0
1994-10-28,0.0,47.0,60.0,36.0
1994-10-29,0.0,48.0,61.0,36.0
1994-10-30,0.0,54.0,67.0,41.0
1994-10-31,0.0,52.0,68.0,37.0
1994-11-01,0.0,49.0,59.0,43.0
1994-11-02,0.0,58.0,68.0,43.0
1994-11-03,0.0,53.0,65.0,40.0
1994-11-04,0.0,47.0,55.0,40.0
1994-11-05,0.0,50.0,61.0,40.0
1994-11-06,0.0,57.0,66.0,52.0
1994-11-07,0.0,49.0,58.0,40.0
1994-11-08,0.0,47.0,56.0,39.0
1994-11-09,0.0,54.0,64.0,45.0
1994-11-10,0.0,47.0,56.0,34.0
1994-11-11,0.0,50.0,59.0,38.0
1994-11-12,0.0,49.0,55.0,40.0
1994-11-13,0.09,35.0,48.0,29.0
1994-11-14,0.19,34.0,38.0,29.0
1994-11-15,0.02,34.0,37.0,30.0
1994-11-16,0.1,33.0,37.0,29.0
1994-11-17,0.0,34.0,40.0,30.0
1994-11-18,0.0,39.0,61.0,29.0
1994-11-19,0.0,37.0,41.0,33.0
1994-11-20,0.0,41.0,49.0,36.0
1994-11-21,0.0,43.0,49.0,38.0
1994-11-22,0.01,41.0,43.0,38.0
1994-11-23,0.0,40.0,42.0,38.0
1994-11-24,0.0,42.0,53.0,30.0
1994-11-25,0.0,39.0,48.0,29.0
1994-11-26,0.0,38.0,47.0,30.0
1994-11-27,0.0,38.0,44.0,31.0
1994-11-28,0.0,44.0,54.0,36.0
1994-11-29,0.0,39.0,48.0,30.0
1994-11-30,0.09,41.0,45.0,38.0
1994-12-01,0.0,38.0,45.0,30.0
1994-12-02,0.0,29.0,37.0,22.0
1994-12-03,0.0,28.0,37.0,21.0
1994-12-04,0.0,33.0,44.0,25.0
1994-12-05,0.0,31.0,41.0,24.0
1994-12-06,0.0,37.0,49.0,29.0
1994-12-07,0.0,36.0,44.0,28.0
1994-12-08,0.0,41.0,47.0,35.0
1994-12-09,0.0,44.0,52.0,38.0
1994-12-10,0.05,35.0,43.0,33.0
1994-12-11,0.0,37.0,43.0,30.0
1994-12-12,0.0,33.0,38.0,29.0
1994-12-13,0.0,28.0,34.0,23.0
1994-12-14,0.0,26.0,29.0,21.0
1994-12-15,0.0,22.0,28.0,18.0
1994-12-16,0.0,20.0,28.0,12.0
1994-12-17,0.0,23.0,30.0,16.0
1994-12-18,0.0,25.0,33.0,18.0
1994-12-19,0.15,24.0,29.0,21.0
1994-12-20,0.0,24.0,33.0,17.0
1994-12-21,0.0,19.0,26.0,14.0
1994-12-22,0.0,17.0,22.0,13.0
1994-12-23,0.0,22.0,26.0,19.0
1994-12-24,0.0,32.0,41.0,18.0
1994-12-25,0.0,28.0,34.0,25.0
1994-12-26,0.0,30.0,39.0,21.0
1994-12-27,0.0,35.0,41.0,30.0
1994-12-28,0.0,28.0,37.0,22.0
1994-12-29,0.0,28.0,38.0,21.0
1994-12-30,0.0,32.0,40.0,25.0
1994-12-31,0.0,28.0,37.0,22.0
1995-01-01,0.0,30.0,41.0,20.0
1995-01-02,0.0,28.0,36.0,20.0
1995-01-03,0.0,31.0,38.0,23.0
1995-01-04,0.0,33.0,42.0,25.0
1995-01-05,0.0,39.0,50.0,29.0
1995-01-06,0.0,40.0,52.0,27.0
1995-01-07,0.0,38.0,49.0,30.0
1995-01-08,0.0,36.0,49.0,25.0
1995-01-09,0.0,31.0,40.0,26.0
1995-01-10,0.0,32.0,38.0,23.0
1995-01-11,0.0,29.0,38.0,20.0
1995-01-12,0.0,30.0,35.0,23.0
1995-01-13,0.0,27.0,34.0,21.0
1995-01-14,0.0,28.0,38.0,18.0
1995-01-15,0.0,28.0,41.0,16.0
1995-01-16,0.0,30.0,41.0,22.0
1995-01-17,0.0,29.0,41.0,19.0
1995-01-18,0.0,29.0,36.0,22.0
1995-01-19,0.0,27.0,33.0,18.0
1995-01-20,0.0,26.0,35.0,18.0
1995-01-21,0.0,29.0,41.0,20.0
1995-01-22,0.0,36.0,41.0,31.0
1995-01-23,0.0,28.0,36.0,20.0
1995-01-24,0.0,28.0,40.0,18.0
1995-01-25,0.0,28.0,36.0,23.0
1995-01-26,0.0,28.0,38.0,16.0
1995-01-27,0.0,33.0,42.0,23.0
1995-01-28,0.0,34.0,43.0,25.0
1995-01-29,0.0,32.0,42.0,24.0
1995-01-30,0.0,30.0,38.0,22.0
1995-01-31,0.0,28.0,36.0,23.0
1995-02-01,0.0,28.0,38.0,18.0
1995-02-02,0.0,27.0,35.0,21.0
1995-02-03,0.0,26.0,33.0,22.0
1995-02-04,0.0,27.0,38.0,18.0
1995-02-05,0.0,31.0,49.0,17.0
1995-02-06,0.0,37.0,55.0,22.0
1995-02-07,0.0,38.0,58.0,24.0
1995-02-08,0.0,38.0,51.0,27.0
1995-02-09,0.0,38.0,51.0,25.0
1995-02-10,0.0,33.0,42.0,25.0
1995-02-11,0.0,39.0,55.0,27.0
1995-02-12,0.0,39.0,47.0,30.0
1995-02-13,0.0,35.0,46.0,28.0
1995-02-14,0.0,36.0,51.0,23.0
1995-02-15,0.0,36.0,46.0,27.0
1995-02-16,0.0,37.0,47.0,26.0
1995-02-17,0.0,37.0,51.0,24.0
1995-02-18,0.0,39.0,51.0,31.0
1995-02-19,0.0,38.0,46.0,32.0
1995-02-20,0.0,35.0,46.0,24.0
1995-02-21,0.0,35.0,44.0,25.0
1995-02-22,0.0,38.0,53.0,28.0
1995-02-23,0.0,39.0,52.0,27.0
1995-02-24,0.0,43.0,53.0,35.0
1995-02-25,0.0,41.0,48.0,33.0
1995-02-26,0.0,38.0,50.0,27.0
1995-02-27,0.07,38.0,44.0,33.0
1995-02-28,0.0,35.0,45.0,23.0
1995-03-01,0.0,35.0,44.0,27.0
1995-03-02,0.0,40.0,53.0,29.0
1995-03-03,0.0,39.0,46.0,32.0
1995-03-04,0.0,43.0,58.0,28.0
1995-03-05,0.0,47.0,61.0,32.0
1995-03-06,0.0,50.0,65.0,35.0
1995-03-07,0.0,49.0,66.0,35.0
1995-03-08,0.0,49.0,58.0,42.0
1995-03-09,0.03,45.0,55.0,41.0
1995-03-10,0.0,48.0,60.0,32.0
1995-03-11,0.0,46.0,51.0,42.0
1995-03-12,0.0,45.0,54.0,32.0
1995-03-13,0.0,45.0,54.0,36.0
1995-03-14,0.0,50.0,59.0,43.0
1995-03-15,0.08,45.0,53.0,43.0
1995-03-16,0.15,33.0,44.0,28.0
1995-03-17,0.0,35.0,47.0,24.0
1995-03-18,0.0,45.0,54.0,33.0
1995-03-19,0.0,50.0,60.0,35.0
1995-03-20,0.0,54.0,69.0,37.0
1995-03-21,0.0,50.0,58.0,42.0
1995-03-22,0.0,46.0,55.0,37.0
1995-03-23,0.0,41.0,49.0,37.0
1995-03-24,0.0,45.0,55.0,33.0
1995-03-25,0.0,45.0,56.0,30.0
1995-03-26,0.0,53.0,67.0,38.0
1995-03-27,0.0,51.0,60.0,41.0
1995-03-28,0.0,45.0,53.0,39.0
1995-03-29,0.0,48.0,59.0,37.0
1995-03-30,0.0,52.0,66.0,41.0
1995-03-31,0.0,52.0,62.0,36.0
1995-04-01,0.0,47.0,57.0,40.0
1995-04-02,0.0,47.0,59.0,35.0
1995-04-03,0.0,52.0,67.0,36.0
1995-04-04,0.0,53.0,65.0,41.0
1995-04-05,0.0,59.0,73.0,44.0
1995-04-06,0.0,60.0,66.0,52.0
1995-04-07,0.0,58.0,70.0,44.0
1995-04-08,0.0,55.0,66.0,52.0
1995-04-09,0.0,53.0,64.0,39.0
1995-04-10,0.17,46.0,56.0,43.0
1995-04-11,0.0,51.0,62.0,38.0
1995-04-12,0.0,58.0,71.0,39.0
1995-04-13,0.0,57.0,66.0,47.0
1995-04-14,0.0,56.0,64.0,48.0
1995-04-15,0.0,54.0,59.0,49.0
1995-04-16,0.0,62.0,74.0,44.0
1995-04-17,0.0,63.0,76.0,49.0
1995-04-18,0.0,56.0,66.0,50.0
1995-04-19,0.0,56.0,70.0,41.0
1995-04-20,0.0,61.0,71.0,51.0
1995-04-21,0.04,61.0,68.0,54.0
1995-04-22,0.0,60.0,66.0,54.0
1995-04-23,0.0,64.0,75.0,50.0
1995-04-24,0.0,65.0,78.0,53.0
1995-04-25,0.0,58.0,71.0,50.0
1995-04-26,0.0,62.0,74.0,49.0
1995-04-27,0.0,63.0,74.0,50.0
1995-04-28,0.0,70.0,82.0,58.0
1995-04-29,0.0,72.0,79.0,62.0
1995-04-30,0.0,70.0,80.0,58.0
1995-05-01,0.0,58.0,76.0,55.0
1995-05-02,0.0,55.0,63.0,49.0
1995-05-03,0.0,57.0,69.0,44.0
1995-05-04,0.0,63.0,74.0,47.0
1995-05-05,0.0,69.0,88.0,54.0
1995-05-06,0.0,66.0,78.0,51.0
1995-05-07,0.0,66.0,78.0,53.0
1995-05-08,0.0,72.0,83.0,62.0
1995-05-09,0.02,63.0,75.0,60.0
1995-05-10,0.0,61.0,72.0,45.0
1995-05-11,0.0,62.0,72.0,52.0
1995-05-12,0.57,59.0,69.0,54.0
1995-05-13,0.3,54.0,58.0,51.0
1995-05-14,0.03,61.0,72.0,47.0
1995-05-15,0.0,68.0,81.0,56.0
1995-05-16,0.0,70.0,80.0,59.0
1995-05-17,0.0,74.0,82.0,64.0
1995-05-18,0.01,73.0,80.0,67.0
1995-05-19,0.87,70.0,80.0,62.0
1995-05-20,0.0,70.0,79.0,61.0
1995-05-21,0.0,68.0,81.0,59.0
1995-05-22,0.0,70.0,81.0,53.0
1995-05-23,0.0,72.0,82.0,61.0
1995-05-24,0.0,76.0,88.0,68.0
1995-05-25,0.0,76.0,83.0,67.0
1995-05-26,0.0,73.0,81.0,56.0
1995-05-27,0.0,69.0,77.0,63.0
1995-05-28,0.0,74.0,84.0,61.0
1995-05-29,0.0,74.0,83.0,63.0
1995-05-30,0.0,74.0,85.0,57.0
1995-05-31,0.0,77.0,85.0,67.0
1995-06-01,0.18,69.0,80.0,64.0
1995-06-02,0.16,72.0,84.0,64.0
1995-06-03,0.0,74.0,85.0,63.0
1995-06-04,0.0,80.0,94.0,64.0
1995-06-05,0.26,78.0,93.0,68.0
1995-06-06,0.0,76.0,85.0,68.0
1995-06-07,0.0,73.0,84.0,64.0
1995-06-08,0.0,75.0,83.0,68.0
1995-06-09,0.0,75.0,83.0,68.0
1995-06-10,0.0,78.0,88.0,68.0
1995-06-11,0.0,78.0,87.0,69.0
1995-06-12,0.0,78.0,88.0,69.0
1995-06-13,0.0,77.0,89.0,68.0
1995-06-14,0.02,76.0,83.0,70.0
1995-06-15,0.01,76.0,85.0,71.0
1995-06-16,0.03,72.0,78.0,71.0
1995-06-17,1.27,68.0,72.0,67.0
1995-06-18,0.28,68.0,76.0,63.0
1995-06-19,0.0,78.0,91.0,66.0
1995-06-20,0.02,76.0,86.0,71.0
1995-06-21,0.0,76.0,83.0,69.0
1995-06-22,0.0,76.0,84.0,70.0
1995-06-23,0.0,77.0,87.0,66.0
1995-06-24,0.0,80.0,87.0,73.0
1995-06-25,0.0,80.0,90.0,69.0
1995-06-26,0.01,76.0,84.0,69.0
1995-06-27,0.0,78.0,92.0,64.0
1995-06-28,0.0,82.0,91.0,69.0
1995-06-29,0.32,76.0,87.0,70.0
1995-06-30,0.16,74.0,80.0,66.0
1995-07-01,0.65,69.0,76.0,65.0
1995-07-02,0.0,75.0,86.0,65.0
1995-07-03,0.0,81.0,91.0,70.0
1995-07-04,0.0,83.0,93.0,74.0
1995-07-05,0.04,84.0,92.0,71.0
1995-07-06,0.0,84.0,93.0,74.0
1995-07-07,0.0,85.0,92.0,78.0
1995-07-08,0.0,83.0,91.0,75.0
1995-07-09,0.0,84.0,93.0,76.0
1995-07-10,0.0,87.0,95.0,78.0
1995-07-11,0.0,82.0,91.0,78.0
1995-07-12,0.0,83.0,92.0,75.0
1995-07-13,0.07,78.0,86.0,73.0
1995-07-14,2.43,71.0,75.0,69.0
1995-07-15,0.0,79.0,89.0,69.0
1995-07-16,0.36,78.0,85.0,71.0
1995-07-17,0.03,76.0,81.0,73.0
1995-07-18,1.26,67.0,74.0,63.0
1995-07-19,0.01,70.0,80.0,64.0
1995-07-20,0.0,77.0,88.0,66.0
1995-07-21,0.0,80.0,90.0,69.0
1995-07-22,0.0,81.0,89.0,73.0
1995-07-23,0.13,77.0,85.0,71.0
1995-07-24,0.0,78.0,89.0,65.0
1995-07-25,0.7,72.0,80.0,67.0
1995-07-26,0.0,78.0,87.0,65.0
1995-07-27,0.0,79.0,84.0,72.0
1995-07-28,0.0,78.0,82.0,77.0
1995-07-29,2.0,76.0,79.0,72.0
1995-07-30,0.0,82.0,93.0,73.0
1995-07-31,0.0,80.0,85.0,75.0
1995-08-01,0.0,81.0,85.0,79.0
1995-08-02,0.35,74.0,80.0,71.0
1995-08-03,0.34,75.0,82.0,70.0
1995-08-04,0.0,79.0,84.0,74.0
1995-08-05,0.02,78.0,84.0,75.0
1995-08-06,0.63,73.0,79.0,69.0
1995-08-07,0.0,78.0,87.0,70.0
1995-08-08,0.0,81.0,88.0,74.0
1995-08-09,0.0,83.0,92.0,77.0
1995-08-10,0.0,83.0,91.0,80.0
1995-08-11,0.02,76.0,82.0,74.0
1995-08-12,0.04,78.0,85.0,71.0
1995-08-13,0.0,80.0,86.0,74.0
1995-08-14,0.92,73.0,80.0,71.0
1995-08-15,0.0,77.0,85.0,69.0
1995-08-16,1.62,71.0,80.0,66.0
1995-08-17,0.4,71.0,78.0,65.0
1995-08-18,0.0,76.0,84.0,71.0
1995-08-19,0.0,77.0,89.0,68.0
1995-08-20,0.0,79.0,88.0,69.0
1995-08-21,0.0,79.0,88.0,71.0
1995-08-22,0.0,79.0,87.0,73.0
1995-08-23,0.0,80.0,90.0,71.0
1995-08-24,0.0,82.0,92.0,71.0
1995-08-25,0.0,82.0,91.0,72.0
1995-08-26,0.0,79.0,87.0,73.0
1995-08-27,0.0,77.0,86.0,72.0
1995-08-28,0.0,78.0,88.0,68.0
1995-08-29,0.08,77.0,83.0,74.0
1995-08-30,0.0,78.0,89.0,69.0
1995-08-31,0.3,75.0,81.0,72.0
1995-09-01,1.54,69.0,74.0,66.0
1995-09-02,0.02,75.0,84.0,69.0
1995-09-03,0.2,73.0,78.0,70.0
1995-09-04,0.0,72.0,83.0,62.0
1995-09-05,0.0,69.0,75.0,67.0
1995-09-06,1.01,64.0,70.0,60.0
1995-09-07,0.57,63.0,66.0,59.0
1995-09-08,0.22,61.0,63.0,59.0
1995-09-09,0.0,66.0,79.0,53.0
1995-09-10,0.0,65.0,74.0,53.0
1995-09-11,0.0,67.0,79.0,52.0
1995-09-12,0.0,64.0,77.0,53.0
1995-09-13,0.0,69.0,80.0,58.0
1995-09-14,0.0,64.0,68.0,62.0
1995-09-15,0.48,68.0,85.0,58.0
1995-09-16,0.0,70.0,83.0,56.0
1995-09-17,0.0,69.0,80.0,60.0
1995-09-18,0.0,71.0,80.0,63.0
1995-09-19,0.0,69.0,75.0,65.0
1995-09-20,0.0,69.0,78.0,64.0
1995-09-21,0.0,70.0,78.0,63.0
1995-09-22,0.3,70.0,78.0,63.0
1995-09-23,0.23,63.0,73.0,59.0
1995-09-24,0.0,59.0,68.0,51.0
1995-09-25,0.0,56.0,63.0,53.0
