city,date,tmax,tmin,tavg
fengcheng,1981/2/4,48,33,39
fengcheng,1981/2/5,43,40,42
fengcheng,1981/2/6,52,38,43
fengcheng,1981/2/7,53,36,43
fengcheng,1981/2/8,50,42,46
fengcheng,1981/2/9,57,34,46
fengcheng,1981/2/10,51,39,47
fengcheng,1981/2/11,60,39,49
fengcheng,1981/2/12,75,46,58
fengcheng,1981/2/13,65,56,58
fengcheng,1981/2/14,68,51,58
fengcheng,1981/2/15,63,53,58
fengcheng,1981/2/16,62,40,49
fengcheng,1981/2/17,41,36,38
fengcheng,1981/2/18,45,39,42
fengcheng,1981/2/19,45,42,43
fengcheng,1981/2/20,47,43,45
fengcheng,1981/2/21,49,39,43
fengcheng,1981/2/22,51,45,48
fengcheng,1981/2/23,51,45,48
fengcheng,1981/2/24,47,40,42
fengcheng,1981/2/25,41,32,37
fengcheng,1981/2/26,39,33,35
fengcheng,1981/2/27,35,31,33
fengcheng,1981/2/28,37,32,34
fengcheng,1981/3/1,41,35,38
fengcheng,1981/3/2,42,38,40
fengcheng,1981/3/3,46,40,43
fengcheng,1981/3/4,59,43,49
fengcheng,1981/3/5,61,42,51
fengcheng,1981/3/6,61,51,54
fengcheng,1981/3/7,64,42,52
fengcheng,1981/3/8,62,51,54
fengcheng,1981/3/9,64,47,57
fengcheng,1981/3/10,59,50,53
fengcheng,1981/3/11,54,49,51
fengcheng,1981/3/12,57,52,54
fengcheng,1981/3/13,63,54,57
fengcheng,1981/3/14,63,57,59
fengcheng,1981/3/15,60,52,55
fengcheng,1981/3/16,60,51,54
fengcheng,1981/3/17,54,50,51
fengcheng,1981/3/18,59,52,55
fengcheng,1981/3/19,62,55,58
fengcheng,1981/3/20,70,56,61
fengcheng,1981/3/21,67,53,60
fengcheng,1981/3/22,65,57,61
fengcheng,1981/3/23,63,58,60
fengcheng,1981/3/24,64,49,59
fengcheng,1981/3/25,69,50,59
fengcheng,1981/3/26,69,52,62
fengcheng,1981/3/27,68,59,61
fengcheng,1981/3/28,63,58,60
fengcheng,1981/3/29,58,54,56
fengcheng,1981/3/30,58,50,54
fengcheng,1981/3/31,67,53,59
fengcheng,1981/4/1,68,58,62
fengcheng,1981/4/2,58,51,53
fengcheng,1981/4/3,55,49,51
fengcheng,1981/4/4,53,51,52
fengcheng,1981/4/5,56,50,53
fengcheng,1981/4/6,60,54,56
fengcheng,1981/4/7,58,55,56
fengcheng,1981/4/8,58,53,56
fengcheng,1981/4/9,70,56,61
fengcheng,1981/4/10,64,58,61
fengcheng,1981/4/11,67,60,63
fengcheng,1981/4/12,67,61,64
fengcheng,1981/4/13,72,59,65
fengcheng,1981/4/14,67,60,62
fengcheng,1981/4/15,75,61,65
fengcheng,1981/4/16,80,61,71
fengcheng,1981/4/17,87,67,75
fengcheng,1981/4/18,74,62,69
fengcheng,1981/4/19,69,59,63
fengcheng,1981/4/20,68,58,63
fengcheng,1981/4/21,72,60,66
fengcheng,1981/4/22,75,61,68
fengcheng,1981/4/23,77,64,70
fengcheng,1981/4/24,79,65,70
fengcheng,1981/4/25,70,59,64
fengcheng,1981/4/26,67,56,60
fengcheng,1981/4/27,71,62,65
fengcheng,1981/4/28,72,66,68
fengcheng,1981/4/29,80,64,71
fengcheng,1981/4/30,84,66,74
fengcheng,1981/5/1,90,71,80
fengcheng,1981/5/2,87,59,70
fengcheng,1981/5/3,64,52,58
fengcheng,1981/5/4,72,54,63
fengcheng,1981/5/5,79,59,69
fengcheng,1981/5/6,83,62,73
fengcheng,1981/5/7,89,67,77
fengcheng,1981/5/8,92,70,80
fengcheng,1981/5/9,94,75,81
fengcheng,1981/5/10,86,71,77
fengcheng,1981/5/11,80,59,69
fengcheng,1981/5/12,69,57,62
fengcheng,1981/5/13,66,60,63
fengcheng,1981/5/14,64,60,63
fengcheng,1981/5/15,76,62,68
fengcheng,1981/5/16,84,65,74
fengcheng,1981/5/17,84,63,74
fengcheng,1981/5/18,84,68,76
fengcheng,1981/5/19,72,67,69
fengcheng,1981/5/20,68,60,63
fengcheng,1981/5/21,69,61,65
fengcheng,1981/5/22,77,63,69
fengcheng,1981/5/23,78,63,71
fengcheng,1981/5/24,82,65,73
fengcheng,1981/5/25,83,69,75
fengcheng,1981/5/26,78,70,73
fengcheng,1981/5/27,78,72,74
fengcheng,1981/5/28,85,71,77
fengcheng,1981/5/29,78,63,70
fengcheng,1981/5/30,71,60,65
fengcheng,1981/5/31,75,64,69
fengcheng,1981/6/1,73,66,69
fengcheng,1981/6/2,75,64,70
fengcheng,1981/6/3,77,68,71
fengcheng,1981/6/4,74,68,71
fengcheng,1981/6/5,77,68,72
fengcheng,1981/6/6,83,67,75
fengcheng,1981/6/7,83,72,77
fengcheng,1981/6/8,85,72,79
fengcheng,1981/6/9,90,73,82
fengcheng,1981/6/10,87,73,78
fengcheng,1981/6/11,76,70,73
fengcheng,1981/6/12,79,67,72
fengcheng,1981/6/13,80,68,74
fengcheng,1981/6/14,83,70,76
fengcheng,1981/6/15,87,72,80
fengcheng,1981/6/16,90,75,82
fengcheng,1981/6/17,94,77,85
fengcheng,1981/6/18,96,80,89
fengcheng,1981/6/19,96,82,89
fengcheng,1981/6/20,97,83,89
fengcheng,1981/6/21,100,83,91
fengcheng,1981/6/22,93,77,83
fengcheng,1981/6/23,91,77,83
fengcheng,1981/6/24,94,81,87
fengcheng,1981/6/25,94,79,87
fengcheng,1981/6/26,93,80,86
fengcheng,1981/6/27,93,79,85
fengcheng,1981/6/28,86,71,77
fengcheng,1981/6/29,74,72,73
fengcheng,1981/6/30,81,73,76
fengcheng,1981/7/1,79,74,76
fengcheng,1981/7/2,90,75,82
fengcheng,1981/7/3,92,78,86
fengcheng,1981/7/4,92,81,86
fengcheng,1981/7/5,93,79,86
fengcheng,1981/7/6,96,80,88
fengcheng,1981/7/7,94,79,87
fengcheng,1981/7/8,93,78,86
fengcheng,1981/7/9,93,80,86
fengcheng,1981/7/10,94,80,87
fengcheng,1981/7/11,90,74,83
fengcheng,1981/7/12,86,78,81
fengcheng,1981/7/13,96,77,87
fengcheng,1981/7/14,96,80,87
fengcheng,1981/7/15,96,83,89
fengcheng,1981/7/16,95,79,88
fengcheng,1981/7/17,96,82,89
fengcheng,1981/7/18,95,83,88
fengcheng,1981/7/19,94,81,88
fengcheng,1981/7/20,92,79,84
fengcheng,1981/7/21,93,79,85
fengcheng,1981/7/22,92,79,86
fengcheng,1981/7/23,94,80,85
fengcheng,1981/7/24,93,80,85
fengcheng,1981/7/25,85,76,80
fengcheng,1981/7/26,89,77,81
fengcheng,1981/7/27,92,79,84
fengcheng,1981/7/28,91,79,85
fengcheng,1981/7/29,91,79,83
fengcheng,1981/7/30,85,79,82
